Mouse ID,Date,Weight,Baited Arms Retrieved,Reference Memory Errors,Working Memory Errors,Other Notes,Start Time,End Time,Video Length,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,bin,range(f),Distance,Center,ArmA,ArmB,ArmC,ArmD,ArmE,ArmF,ArmG,ArmH,avg_velocity,peak_velocity
174,1/16/2020,23,4,3,3,,1/16/2020 14:03,1/16/2020 14:05,0:01:42,2020_01_16_N174_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3050)",4862.212772,0.061946903,0.100622747,0.034742707,0.220911177,0,0.29236316,0,0.16748607,0.122254998,0,0
260,1/16/2020,24,4,1,0,,1/16/2020 13:17,1/16/2020 13:18,0:00:30,2020_01_16_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 908)",2039.716231,0.078107811,0,0.316831683,0,0.204620462,0,0.235423542,0.056105611,0.110011001,0,0
231,1/16/2020,20,4,4,0,,1/16/2020 14:17,1/16/2020 14:18,0:01:13,2020_01_16_N231_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2194)",3461.94982,0.046924829,0.050569476,0.332118451,0.070615034,0.033257403,0.1476082,0.048747153,0.099316629,0.171753986,0,0
172,1/16/2020,22,4,5,5,,1/16/2020 13:41,1/16/2020 13:48,0:06:56,2020_01_16_N172_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 12488)",7199.789742,0.021939307,0.025702618,0.009928737,0.356553767,0.023300504,0.255424774,0.264873088,0.042597486,0,0,0
193,1/18/2020,26,4,2,0,,1/18/2020 10:51,1/18/2020 10:52,0:00:51,2020_01_18_N193_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1532)",2444.428244,0.047619048,0,0.078277886,0.315720809,0.099804305,0.270058708,0.062622309,0.12654925,0,0,0
286,1/18/2020,21,4,11,11,,1/18/2020 12:46,1/18/2020 12:53,0:06:19,2020_01_18_N286_ACDF_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 11364)",10143.91577,0.087637484,0.225340959,0.073031236,0.013198416,0.219357677,0.12758469,0.080950286,0.1433348,0.032116146,0,0
202,1/18/2020,27,0,6,4,,1/18/2020 13:01,1/18/2020 13:09,0:07:29,2020_01_18_N202_ABFG_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 13465)",8087.309401,0.021832764,0.070251003,0.012550126,0.070176741,0.110203475,0.368038022,0.142507055,0.185801277,0.019753453,0,0
190,1/18/2020,24,4,4,1,,1/18/2020 10:40,1/18/2020 10:43,0:02:40,2020_01_18_N190_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4809)",4202.201678,0.024948025,0.23014553,0.039293139,0.110810811,0.035966736,0.192099792,0,0.204573805,0.162370062,0,0
99,1/18/2020,24,4,6,5,,1/18/2020 11:21,1/18/2020 11:23,0:02:32,2020_01_18_N99_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4547)",5580.293859,0.084432718,0.37291117,0.178540018,0.048812665,0.066182938,0.047493404,0.141600704,0.027704485,0.033641161,0,0
71,1/18/2020,21,4,2,3,,1/18/2020 11:47,1/18/2020 11:50,0:03:02,2020_01_18_N71_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5462)",4701.37815,0.047775947,0.28848618,0.243089877,0,0.069375801,0.101775581,0.228445909,0.022881201,0,0,0
203,1/18/2020,27,0,5,3,,1/18/2020 13:16,1/18/2020 13:20,0:04:27,2020_01_18_N203_ABFG_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 8009)",6978.866856,0.048439451,0.116479401,0.153558052,0.070536829,0.276654182,0.062921348,0.224719101,0.020474407,0.027340824,0,0
211,1/18/2020,24,4,4,0,,1/18/2020 11:42,1/18/2020 11:43,0:01:15,2020_01_18_N211_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2259)",3461.6877,0.048672566,0.057964602,0.169026549,0.05619469,0.068584071,0.054867257,0.186725664,0.273451327,0.084513274,0,0
284,1/18/2020,21,4,6,4,,1/18/2020 12:30,1/18/2020 12:34,0:04:02,2020_01_18_N284_ACDF_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7263)",6333.101541,0.046255507,0.116877753,0.091272026,0.025192731,0.082736784,0.113160793,0.394686123,0.017758811,0.114537445,0,0
196,1/18/2020,25,4,5,2,,1/18/2020 11:01,1/18/2020 11:03,0:01:59,2020_01_18_N196_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3556)",4888.203216,0.072533033,0.013775654,0.156030363,0.166994658,0.092212539,0.208602755,0.009277481,0.136913129,0.14422266,0,0
194,1/18/2020,26,4,2,0,,1/18/2020 10:57,1/18/2020 10:58,0:01:21,2020_01_18_N194_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2426)",2641.744177,0.033786568,0.0815822,0.302843016,0.051503914,0,0.212196127,0,0.232385661,0.086526576,0,0
282,1/18/2020,20,4,4,3,,1/18/2020 12:05,1/18/2020 12:13,0:07:12,2020_01_18_N282_ACDF_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 12951)",5723.519886,0.013588635,0.097050649,0,0.278798641,0.082149475,0.460160593,0.01505559,0.017526251,0.036210624,0,0
207,1/18/2020,27,4,3,0,,1/18/2020 11:09,1/18/2020 11:11,0:01:59,2020_01_18_N207_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3577)",3305.61811,0.025433203,0.023197317,0.184740078,0.221911683,0.071548351,0.370039128,0.069032979,0.035215204,0,0,0
210,1/18/2020,24,4,3,0,,1/18/2020 11:37,1/18/2020 11:38,0:01:02,2020_01_18_N210_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1873)",2912.68944,0.039487727,0.273745998,0.205976521,0.049626467,0.060298826,0,0.241728922,0.074172892,0.055496265,0,0
285,1/18/2020,22,4,8,7,,1/18/2020 12:39,1/18/2020 12:42,0:02:51,2020_01_18_N285_ACDF_EB2_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5118)",7738.751839,0.084977535,0.212150811,0.028716546,0.17308068,0.174252784,0.114280133,0.032428209,0.101191639,0.081461223,0,0
131,1/18/2020,20,4,5,1,,1/18/2020 11:27,1/18/2020 11:31,0:04:00,2020_01_18_N131_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7197)",5039.788535,0.023478744,0.122117255,0.022645179,0.242289525,0.016949153,0.03195332,0.112531259,0.115865518,0.31314254,0,0
171,1/19/2020,27,4,5,2,,1/19/2020 10:56,1/19/2020 11:00,0:04:09,2020_01_19_N171_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7469)",5450.779655,0.026104418,0.019544846,0.224899598,0.087951807,0.02248996,0.035341365,0.151539491,0.141499331,0.29103079,0,0
170,1/19/2020,24,4,2,0,,1/19/2020 10:46,1/19/2020 10:48,0:02:23,2020_01_19_N170_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4301)",3147.835431,0.018131102,0.519525802,0.160622966,0.011622501,0,0,0.025104603,0.219200372,0.046490005,0,0
262,1/19/2020,26,4,4,4,,1/19/2020 13:17,1/19/2020 13:21,0:03:13,2020_01_19_N262_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5795)",5907.543025,0.068495514,0,0.283988958,0.117322291,0.176846101,0.114561767,0.034506556,0.049516908,0.155452036,0,0
254,1/19/2020,27,4,4,0,,1/19/2020 12:25,1/19/2020 12:35,0:09:33,2020_01_19_N254_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17195)",6604.333473,0.010002326,0.048034427,0.137822749,0.038381019,0.129739474,0.058269365,0.010409398,0.170795534,0.397069086,0,0
231,1/19/2020,21,4,4,0,,1/19/2020 12:17,1/19/2020 12:19,0:01:16,2020_01_19_N231_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2287)",3395.941084,0.066870629,0.036713287,0.247814685,0.192744755,0.060751748,0.250437063,0.048513986,0.062062937,0.035402098,0,0
260,1/19/2020,27,4,14,20,,1/19/2020 12:57,1/19/2020 13:02,0:05:28,2020_01_19_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9836)",14674.98302,0.105621633,0.187353868,0.119040358,0.082850463,0.172308631,0.058961065,0.097997357,0.127172919,0.050828505,0,0
175,1/19/2020,25,4,3,0,,1/19/2020 12:11,1/19/2020 12:13,0:01:50,2020_01_19_N175_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3287)",3647.4535,0.044099757,0.067518248,0.026459854,0.215024331,0.039537713,0.34580292,0,0.158454988,0.104014599,0,0
225,1/19/2020,24,4,5,2,,1/19/2020 11:14,1/19/2020 11:17,0:02:09,2020_01_19_N225_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3870)",4631.140402,0.061999483,0.028158099,0.243606303,0.059416172,0.030483079,0.072074399,0.203823301,0.224231465,0.078274348,0,0
174,1/19/2020,24,4,5,4,,1/19/2020 12:05,1/19/2020 12:07,0:02:29,2020_01_19_N174_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4457)",5956.614956,0.060116644,0,0.25594437,0.223418573,0.066397488,0.033871691,0.076267384,0.247420368,0.039255271,0,0
261,1/19/2020,26,4,5,4,,1/19/2020 13:07,1/19/2020 13:12,0:04:56,2020_01_19_N261_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 8875)",7600.721294,0.044051374,0.300022533,0.01442091,0.030419108,0.112776025,0.120887787,0.195245606,0.067936007,0.114803966,0,0
173,1/19/2020,22,2,7,11,not hungry,1/19/2020 11:51,1/19/2020 12:01,0:09:59,2020_01_19_N173_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17970)",11598.63668,0.074230705,0.055200045,0.252851817,0.067330699,0.021200824,0.12965333,0,0.03900729,0.361860776,0,0
224,1/19/2020,24,4,4,0,,1/19/2020 11:05,1/19/2020 11:11,0:05:42,2020_01_19_N224_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10260)",5232.276788,0.016859955,0.11899425,0.137900789,0.064028847,0.049410389,0.467595751,0.014813371,0.106617289,0.023974272,0,0
233,1/19/2020,26,4,7,7,,1/19/2020 11:21,1/19/2020 11:24,0:03:31,2020_01_19_N233_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 6342)",7927.598755,0.077408166,0.207472805,0.018445531,0.033265017,0.043827842,0.139523885,0.269903831,0.147721898,0.064165222,0,0
172,1/19/2020,22,4,15,19,not hungry,1/19/2020 11:34,1/19/2020 11:44,0:09:49,2020_01_19_N172_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17665)",15057.25384,0.051001925,0.144458281,0.129401109,0.128721839,0.085588135,0.022925393,0.157081399,0.189120344,0.092890298,0,0
193,1/24/2020,29,4,4,0,,1/24/2020 20:28,1/24/2020 20:28,0:00:30,2020_01_24_N193_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 896)",2938.167146,0.089186176,0.085841695,0.209587514,0.160535117,0.018952062,0.08361204,0.092530658,0.181716834,0.081382386,0,0
194,1/24/2020,27,4,3,1,,1/24/2020 20:36,1/24/2020 20:38,0:02:18,2020_01_24_N194_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4142)",4280.725368,0.04634323,0.133236785,0.093893314,0.551532706,0,0.071445812,0,0.02437847,0.081583394,0,0
211,1/24/2020,27,4,24,48,not hungry,1/24/2020 15:04,1/24/2020 15:13,0:09:54,2020_01_24_N211_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17805)",27424.34779,0.127541278,0.105863192,0.237054925,0.025103898,0.069246321,0.095978884,0.090755925,0.035830619,0.214422105,0,0
210,1/24/2020,27,4,3,0,,1/24/2020 14:56,1/24/2020 14:57,0:00:38,2020_01_24_N210_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1133)",2780.741111,0.060846561,0.187830688,0.170194004,0.069664903,0.03968254,0,0.069664903,0.296296296,0.107583774,0,0
282,1/24/2020,23,4,4,1,,1/24/2020 18:32,1/24/2020 18:34,0:01:39,2020_01_24_N282_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2966)",4300.020059,0.039096731,0.21975059,0.040781935,0.031344793,0.225817324,0.143579373,0.143242332,0.040781935,0.116616111,0,0
196,1/24/2020,28,4,27,47,,1/24/2020 20:43,1/24/2020 20:50,0:07:07,2020_01_24_N196_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 12822)",25402.95884,0.121266474,0.089760586,0.159401076,0.152070498,0.087187086,0.073383764,0.095531467,0.085081494,0.138423146,0,0
225,1/24/2020,24,4,3,0,,1/24/2020 14:01,1/24/2020 14:03,0:01:18,2020_01_24_N225_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2328)",2995.31414,0.067410906,0.300987548,0.054529841,0,0.052382997,0.068269644,0.204379562,0.187634178,0.066552168,0,0
233,1/24/2020,26,4,4,3,,1/24/2020 14:08,1/24/2020 14:10,0:02:33,2020_01_24_N233_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4576)",5080.749179,0.076469303,0.191391741,0.13261962,0.052654577,0.180686039,0,0.019226568,0.233340616,0.114703955,0,0
254,1/24/2020,27,4,3,0,,1/24/2020 17:36,1/24/2020 17:39,0:03:07,2020_01_24_N254_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5617)",4074.327775,0.017265931,0.051797793,0.09754361,0.503025988,0.082057672,0,0.025453898,0.037913848,0.18511926,0,0
261,1/24/2020,27,4,5,4,,1/24/2020 18:08,1/24/2020 18:12,0:04:08,2020_01_24_N261_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7427)",6839.177801,0.049273021,0.156704362,0.015751212,0,0.180936995,0.377490576,0.077409801,0.084544965,0.058427571,0,0
260,1/24/2020,27,4,8,7,,1/24/2020 17:57,1/24/2020 18:00,0:02:45,2020_01_24_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4958)",7850.046588,0.07763662,0.153660012,0.026013309,0.111514418,0.083887881,0.090542448,0.241782617,0.15809639,0.057874571,0,0
284,1/24/2020,24,4,6,5,,1/24/2020 18:41,1/24/2020 18:44,0:02:47,2020_01_24_N284_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5003)",6257.499988,0.055955236,0.051358913,0.321143086,0.223021583,0.134092726,0.060551559,0.087130296,0.034572342,0.032973621,0,0
207,1/24/2020,29,4,11,13,,1/24/2020 20:58,1/24/2020 21:03,0:05:27,2020_01_24_N207_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9813)",10089.15375,0.063276951,0.071122886,0.151110658,0.339107398,0.087222335,0.05043815,0.170470756,0.010495211,0.058080293,0,0
99,1/24/2020,28,4,19,34,not hungry,1/24/2020 14:26,1/24/2020 14:31,0:05:30,2020_01_24_N99_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9888)",18068.91362,0.196683183,0.186570937,0.064415007,0.20436849,0.059662251,0.072504803,0.071898069,0.112751542,0.034887248,0,0
172,1/24/2020,24,4,1,0,,1/24/2020 15:55,1/24/2020 15:56,0:00:58,2020_01_24_N172_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1733)",2123.787123,0.039792388,0.136678201,0.346597463,0.053633218,0,0.205305652,0,0.219146482,0,0,0
203,1/24/2020,30,3,18,27,not hungry,1/24/2020 15:36,1/24/2020 15:46,0:10:00,2020_01_24_N203_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17997)",21872.89322,0.070730081,0.076175131,0.113734859,0.202633626,0.051283476,0.039671075,0.188465385,0.070341149,0.187854206,0,0
173,1/24/2020,22,1,4,1,not hungry,1/24/2020 16:02,1/24/2020 16:12,0:10:00,2020_01_24_N173_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 17996)",7540.145511,0.01511363,0.04072901,0.21781408,0.414569095,0.019003167,0.015058065,0.259932211,0,0.017836306,0,0
202,1/24/2020,30,4,9,12,,1/24/2020 15:25,1/24/2020 15:30,0:05:01,2020_01_24_N202_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9041)",11334.28561,0.068126521,0.141340411,0.02565804,0.056403451,0.103185136,0.063481531,0.077195311,0.374253484,0.090798496,0,0
174,1/24/2020,25,4,6,5,,1/24/2020 16:24,1/24/2020 16:25,0:01:26,2020_01_24_N174_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2577)",5659.73385,0.081846393,0.096198604,0.213731575,0.174941815,0.048875097,0.157874321,0.167571761,0.026764934,0.033747091,0,0
175,1/24/2020,25,4,6,5,,1/24/2020 16:32,1/24/2020 16:36,0:04:06,2020_01_24_N175_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7394)",8607.608149,0.048140636,0.087221095,0.016768087,0.149154834,0.39148073,0.073698445,0.089519946,0.091548343,0.052738337,0,0
231,1/24/2020,22,4,12,16,,1/24/2020 16:42,1/24/2020 16:47,0:05:08,2020_01_24_N231_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 9254)",13639.06907,0.077255538,0.085683414,0.086871961,0.085251216,0.148136143,0.124365208,0.066990816,0.183684495,0.142733657,0,0
131,1/24/2020,23,4,19,35,not hungry,1/24/2020 14:40,1/24/2020 14:49,0:08:40,2020_01_24_N131_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 15603)",23665.86167,0.104716739,0.042809536,0.255255063,0.078120995,0.072032812,0.086131761,0.095552422,0.149128429,0.118815688,0,0
285,1/24/2020,25,4,10,15,,1/24/2020 19:55,1/24/2020 19:58,0:03:00,2020_01_24_N285_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5403)",10678.16609,0.11472983,0.021280533,0.103441895,0.093449297,0.241857883,0.030903035,0.1911547,0.060510733,0.145447816,0,0
255,1/24/2020,26,4,5,1,,1/24/2020 17:45,1/24/2020 17:50,0:04:20,2020_01_24_N255_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 7787)",5642.142675,0.020929635,0.296481767,0.130457114,0.048921418,0.071777093,0.038007191,0.178479712,0.1970981,0.018233179,0,0
190,1/24/2020,28,4,11,12,,1/24/2020 20:17,1/24/2020 20:20,0:03:07,2020_01_24_N190_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5601)",9856.769415,0.089789361,0.033559443,0.329882185,0.043555873,0.124776865,0.068011424,0.13209568,0.075865762,0.104248483,0,0
171,1/24/2020,28,4,4,2,,1/24/2020 13:39,1/24/2020 13:44,0:04:45,2020_01_24_N171_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 8562)",5967.377762,0.027793997,0.012729184,0.158472498,0.064229826,0.021954922,0.14539297,0.078126825,0.16407801,0.327572113,0,0
224,1/24/2020,25,4,4,0,,1/24/2020 13:51,1/24/2020 13:55,0:03:28,2020_01_24_N224_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 6232)",4160.980046,0.024546767,0.124819509,0.098507942,0.052462699,0.078292957,0.463821595,0.016845821,0.096743141,0.044601316,0,0
71,1/24/2020,27,4,6,2,,1/24/2020 14:18,1/24/2020 14:20,0:02:21,2020_01_24_N71_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4216)",5107.773844,0.049324164,0.129475931,0.106948067,0.051458383,0.043158644,0.069717809,0.014228124,0.124258952,0.412141333,0,0
286,1/24/2020,24,4,9,7,,1/24/2020 20:06,1/24/2020 20:09,0:02:45,2020_01_24_N286_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 4952)",8050.47968,0.074500303,0.023823945,0.120734908,0.093276802,0.27013931,0.074096507,0.140722794,0.108621038,0.095497678,0,0
170,1/24/2020,29,4,5,2,,1/24/2020 12:50,1/24/2020 12:51,0:01:40,2020_01_24_N170_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2997)",4659.08602,0.051701134,0.036024016,0.101067378,0.159106071,0.021347565,0.077051368,0.225483656,0.14676451,0.18245497,0,0
193,1/25/2020,27,4,3,0,Quickly finishes G before hit record,1/25/2020 13:18,1/25/2020 13:19,0:01:01,2020_01_25_N193_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1817)",2288.508283,0.04730473,0.081958196,0.276127613,0.350935094,0.085808581,0.156765677,0,0,0.00110011,0,0
282,1/25/2020,21,4,2,1,,1/25/2020 12:27,1/25/2020 12:33,0:06:28,2020_01_25_N282_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 11638)",5477.682004,0.015723,0.692413438,0,0.153105937,0.045536558,0.025002148,0.040467394,0,0.027923361,0,0
203,1/25/2020,28,4,12,13,,1/25/2020 13:56,1/25/2020 14:01,0:05:44,2020_01_25_N203_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10331)",12075.96632,0.058652729,0.130081301,0.08110724,0.170054201,0.027197058,0.104045683,0.157084785,0.121467286,0.151761518,0,0
207,1/25/2020,28,4,3,0,,1/25/2020 13:34,1/25/2020 13:37,0:02:56,2020_01_25_N207_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5279)",3931.740283,0.028409091,0.039772727,0.188825758,0.045643939,0,0.367992424,0.098863636,0.128219697,0.103030303,0,0
194,1/25/2020,26,4,2,0,,1/25/2020 13:24,1/25/2020 13:26,0:01:53,2020_01_25_N194_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3403)",3112.505569,0.048472385,0,0.217978848,0.045240893,0.141304348,0.294653349,0,0.196827262,0.056110458,0,0
284,1/25/2020,22,4,8,5,,1/25/2020 12:48,1/25/2020 12:51,0:02:48,2020_01_25_N284_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5047)",6957.601195,0.062004754,0.025356577,0.055071315,0.099049128,0.238312203,0.050515055,0.132527734,0.10003962,0.238312203,0,0
202,1/25/2020,29,4,5,4,,1/25/2020 13:43,1/25/2020 13:49,0:06:09,2020_01_25_N202_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 11057)",7419.358071,0.036082474,0.235395189,0.049285585,0,0.023783686,0.117109785,0.052088985,0.2485983,0.23901248,0,0
196,1/25/2020,26,4,5,1,,1/25/2020 13:29,1/25/2020 13:30,0:01:52,2020_01_25_N196_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3368)",4114.681821,0.069159988,0.085485307,0.165330959,0.192341941,0.046304541,0.21311962,0.087266251,0.080439299,0.061442565,0,0
211,1/25/2020,25,4,2,0,,1/25/2020 14:37,1/25/2020 14:39,0:02:01,2020_01_25_N211_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3618)",3539.276942,0.050290135,0.338767615,0.217187068,0,0.055816524,0.068803537,0.223818734,0.047526941,0,0,0
131,1/25/2020,21,4,12,17,,1/25/2020 14:23,1/25/2020 14:28,0:05:57,2020_01_25_N131_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 10721)",13836.68019,0.07302742,0.186532363,0.191662003,0.07106883,0.053534788,0.079929118,0.011565007,0.247155381,0.08720388,0,0
286,1/25/2020,23,4,1,1,,1/25/2020 13:01,1/25/2020 13:02,0:01:39,2020_01_25_N286_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2963)",3208.220247,0.067139001,0.34682861,0,0.187246964,0.050269906,0.078272605,0.270242915,0,0,0,0
210,1/25/2020,24,4,2,0,,1/25/2020 14:33,1/25/2020 14:34,0:01:12,2020_01_25_N210_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 2164)",2591.007873,0.028637413,0.232332564,0.212471132,0.04665127,0,0,0.09330254,0.261893764,0.125635104,0,0
285,1/25/2020,23,4,5,5,,1/25/2020 12:55,1/25/2020 12:57,0:02:06,2020_01_25_N285_ACDF_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3774)",5969.752241,0.09218543,0.14781457,0.132715232,0.298013245,0.036821192,0.109139073,0.152582781,0.031258278,0,0,0
190,1/25/2020,26,4,9,9,,1/25/2020 13:10,1/25/2020 13:14,0:03:06,2020_01_25_N190_BCEG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5590)",8309.960144,0.068502951,0.080665355,0.174566267,0.237524593,0.143265963,0.118762297,0.040779825,0.032731175,0.103917009,0,0
99,1/25/2020,24,4,4,2,,1/25/2020 14:16,1/25/2020 14:18,0:02:03,2020_01_25_N99_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 3677)",4862.313646,0.078303426,0.292550299,0.106035889,0.054649266,0.049211528,0.025013594,0.149809679,0.216965742,0.029363785,0,0
71,1/25/2020,24,4,5,4,,1/25/2020 14:08,1/25/2020 14:12,0:03:47,2020_01_25_N71_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 6804)",7152.262904,0.043938281,0.197501837,0.025716385,0.052902278,0.066421749,0.126230713,0.180014695,0.218515797,0.089786921,0,0
233,1/26/2020,28,4,6,5,,1/26/2020 17:31,1/26/2020 17:34,0:02:47,2020_01_26_N233_ABFG_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 5017)",5581.391273,0.065364687,0.054204862,0.137305699,0,0.133718613,0.112793942,0.272419291,0.161020327,0.065165405,0,0
260,1/26/2020,28,4,0,0,,1/26/2020 17:00,1/26/2020 17:01,0:00:57,2020_01_26_N260_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 1724)",1801.620217,0.037681159,0,0.307246377,0,0.062028986,0,0.235942029,0,0.357101449,0,0
261,1/26/2020,28,4,8,9,,1/26/2020 16:38,1/26/2020 16:43,0:04:30,2020_01_26_N261_BDFH_EB1_Trial1.avi,30,99.9,TRUE,0.98,85,0,all,"(0, 8092)",10103.17329,0.07537378,0.218213271,0.054244409,0.055232917,0.11133078,0.129618189,0.126529099,0.13381935,0.09613246,0,0
